,component,component_bottom_elevation_from_end_A,stack_length,component_bottom_elevation_above_mudline,component_top_elevation_above_mudline,StressOD,StressID,drag_diameter,buoyancy_diameter,internal_fluid_ID,A,I,J,EI,EA,GJ,stack_in_service_weight,wet_weight_per_unit_length,dry_weight_per_unit_length,internal_fluid_weight_per_unit_length,internal_fluid_weight_in_seawater_per_unit_length,component_bottom_effective_tension,component_top_effective_tension,true_tension,shear7_top_x_by_L,shear7_bottom_x_by_L,elevation_above_MSL,strain,axial_stretch
10,10ft Pup Jt.,33.528,3.048,764.4384000000001,767.4864000000001,0.5334,0.4826,1.2953999999999999,0.7206983203415884,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359943,56.26002507038016,14.35606903184305,16.618693067644738,1.8393204068894362,0.0,3220.2899483572337,3276.549973427614,0,0.03505082369435681,0.03855590606379249,2.438400000000115,0.0003874230052172744,0.0011808653199022524
11,15ft Pup Jt.,33.528,0.0,764.4384000000001,764.4384000000001,0.5334,0.4826,1.2953999999999999,0.7622507893377743,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359943,0.0,10.949604464913916,13.698866295991197,1.8393204068894362,0.0,3220.2899483572337,3220.2899483572337,0,0.03855590606379249,0.03855590606379249,2.438400000000115,0.0,0.0
12,20ft Pup Jt.,39.623999999999995,6.096,758.3424000000001,764.4384000000001,0.5334,0.4826,1.2953999999999999,0.7821996959200997,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359943,68.14799254717387,9.24637218144935,12.238952910164425,1.8393204068894362,0.0,3152.1419558100597,3220.2899483572337,0,0.038555906063792486,0.04556607080266385,-3.6575999999998885,0.0003800042403040587,0.002316505848893542
13,25ft Pup Jt.,39.623999999999995,0.0,758.3424000000001,758.3424000000001,0.5334,0.4826,1.2953999999999999,0.7334112952593851,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359943,0.0,7.494476118457223,9.903091492841591,1.8393204068894362,0.0,3152.1419558100597,3152.1419558100597,0,0.04556607080266385,0.04556607080266385,-3.6575999999998885,0.0,0.0
14,30ft Pup Jt.,39.623999999999995,0.0,758.3424000000001,758.3424000000001,0.5334,0.4826,1.2953999999999999,0.6989964023453556,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359943,0.0,6.326545409795807,8.345850547959703,1.8393204068894362,0.0,3152.1419558100597,3152.1419558100597,0,0.04556607080266385,0.04556607080266385,-3.6575999999998885,0.0,0.0
15,40ft Pup Jt.,51.815999999999995,12.192,746.1504000000001,758.3424000000001,0.5334,0.4826,1.2953999999999999,0.811203742579293,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359943,81.58305763623049,6.691523756252501,10.04908283142427,1.8393204068894362,0.0,3070.558898173829,3152.1419558100597,0,0.04556607080266385,0.05958640028040658,-15.849599999999896,0.0003710753988773399,0.004524151263112528
16,75ft Bare jt.  - protected,120.39599999999999,68.58,677.5704000000001,746.1504000000001,0.5334,0.4826,1.2953999999999999,0.7821996959201,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359943,393.82614020379646,5.7425800554650985,8.735160784180175,1.8393204068894362,0.0,2676.7327579700327,3070.558898173829,0,0.05958640028040657,0.1384507535927094,-84.42959999999994,0.0003427255453558579,0.023504117900504735
17,75ft Buoyancy Jt. 2500 ft rating,714.756,594.36,83.21040000000005,677.5704000000001,0.5334,0.4826,1.3716,1.224404834888719,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359943,57.99861776623565,0.09758163026824761,10.097746610951827,1.8393204068894362,0.0,2618.734140203797,2676.7327579700327,0,0.13845075359270936,0.8219418156326673,-678.7896,0.0003157820916658018,0.18768824400248596
18,75ft Buoyancy Jt. 5000 ft rating,714.756,0.0,83.21039999999999,83.21039999999999,0.5334,0.4826,1.3716,1.224404834888719,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359943,0.0,0.6815469845989564,10.681711965282537,1.8393204068894362,0.0,2618.734140203797,2618.734140203797,0,0.8219418156326673,0.8219418156326673,-678.7896000000001,0.0,0.0
19,75ft Buoyancy Jt. 7500 ft rating,714.756,0.0,83.21039999999999,83.21039999999999,0.5334,0.4826,1.3716,1.224404834888719,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359943,0.0,1.4601674570399013,11.46033243772348,1.8393204068894362,0.0,2618.734140203797,2618.734140203797,0,0.8219418156326673,0.8219418156326673,-678.7896000000001,0.0,0.0
20,75ft Buoyancy Jt. 10000 ft rating,714.756,0.0,83.21039999999999,83.21039999999999,0.5334,0.4826,1.3716,1.224404834888719,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359943,0.0,2.04413281137061,12.044297792054191,1.8393204068894362,0.0,2618.734140203797,2618.734140203797,0,0.8219418156326673,0.8219418156326673,-678.7896000000001,0.0,0.0
21,75ft Bare jt.  - protected,783.336,68.58,14.630399999999995,83.21039999999999,0.5334,0.4826,1.2953999999999999,0.7821996959201,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359943,393.82614020379646,5.7425800554650985,8.735160784180175,1.8393204068894362,0.0,2224.9080000000004,2618.734140203797,0,0.8219418156326673,0.9008061689449701,-747.3696,0.0002888386379757458,0.019808553792376643
22,Lower FJ,783.336,0.0,14.630400000000002,14.630400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2224.9080000000004,2224.9080000000004,0,0.9008061689449701,0.9008061689449701,-747.3696,0.0,0.0
23,LMRP,789.432,6.096,8.534400000000002,14.630400000000002,0.60325,0.47625,5.588,2.2018921023100777,0.47625,0.10767533930821825,0.003975404652162186,0.007950809304324373,822282.0404541594,22271820.219559237,632524.6465031995,1112.4540000000002,182.4891732283465,218.98700787401577,1.7912356801857823,0.0,1112.4540000000002,2224.9080000000004,0,0.9008061689449701,0.9078163336838415,-753.4656,7.492342267268102e-05,0.0004567331846126635
24,BOP,796.4424,7.010400000000001,1.524000000000001,8.534400000000002,0.60325,0.47625,5.588,2.3347666059512973,0.47625,0.10767533930821825,0.003975404652162186,0.007950809304324373,822282.0404541594,22271820.219559237,632524.6465031995,1846.6736400000002,263.41915439917835,304.67757617254364,1.7912356801857823,0.0,-734.21964,1112.4540000000002,0,0.9078163336838415,0.9158780231335436,-760.476,8.491321236237184e-06,5.952755839451716e-05
25,Wellhead,796.4424,0.0,1.524,1.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-734.21964,-734.21964,0,0.9158780231335436,0.9158780231335436,-760.476,0.0,0.0
26,Mudline,796.4424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-734.21964,-734.21964,0,0.9158780231335436,0.9158780231335436,-762.0,0.0,0.0
27,30ft Casing Program 1,823.8744,27.432000000000002,-25.908,1.524,0.9144,0.8128,0.9144,0.9144,0.8128,0.13782443431451935,0.012893227746141522,0.025786455492283044,2666865.526097116,28507929.881035823,2051435.0200747047,287.52715832261134,10.481450799161976,10.546228301146172,5.217352068295797,0.0,-1021.7467983226113,-734.21964,0,0.9158780231335436,0.9474237644584648,-787.908,-3.079785950172979e-05,-0.0008448468818514516
28,30ft Casing Program 2,869.5944000000001,45.72,-71.628,-25.908,0.9144,0.8382,0.9144,0.9144,0.8382000000000001,0.10488844817318198,0.010087034216739572,0.020174068433479145,2086425.8619208224,21695373.10799417,1604942.9707083248,363.98663176803035,7.961212418373368,8.025989920357564,5.5485316429434794,0.0,-1385.7334300906416,-1021.7467983226113,0,0.9474237644584648,1.0,-833.628,-5.54837249497719e-05,-0.0025367159047035713
