,K_r,K_r_allowable,L_r,component,final_flaw_depth,final_flaw_length,flaw_geometry,flaw_location,flaw_orientation,flaw_theta,service_life
0,0.154075667358549,0.8800266453750958,0.675952747612611,"20ft Pup Jt., OuterDia, max_dam, @avg elev 761.4",2.4,5,thin_pipe,internal_surface,circumferential,90,0
1,0.15534682047161558,0.8799575486820906,0.6761118557431547,"20ft Pup Jt., OuterDia, max_dam, @avg elev 761.4",2.4399851946061073,5,thin_pipe,internal_surface,circumferential,90,0.1
2,0.1566562670976011,0.8798857046259317,0.6762772901940521,"20ft Pup Jt., OuterDia, max_dam, @avg elev 761.4",2.4815203173372007,5,thin_pipe,internal_surface,circumferential,90,0.2
3,0.15800611336645828,0.8798109346870506,0.676449462040183,"20ft Pup Jt., OuterDia, max_dam, @avg elev 761.4",2.524703785000786,5,thin_pipe,internal_surface,circumferential,90,0.30000000000000004
4,0.15939862839248511,0.8797330444241532,0.6766288190191957,"20ft Pup Jt., OuterDia, max_dam, @avg elev 761.4",2.5696425886855994,5,thin_pipe,internal_surface,circumferential,90,0.4
5,0.16083609347029715,0.8796518311532009,0.6768158278492074,"20ft Pup Jt., OuterDia, max_dam, @avg elev 761.4",2.6164477791266565,5,thin_pipe,internal_surface,circumferential,90,0.5
6,0.16232099157808597,0.8795670725593263,0.6770110004520106,"20ft Pup Jt., OuterDia, max_dam, @avg elev 761.4",2.6652409440711113,5,thin_pipe,internal_surface,circumferential,90,0.6
7,0.16385584681271906,0.8794785348744234,0.6772148751226337,"20ft Pup Jt., OuterDia, max_dam, @avg elev 761.4",2.716149388638491,5,thin_pipe,internal_surface,circumferential,90,0.7
8,0.16544361628634366,0.8793859491742769,0.6774280711096585,"20ft Pup Jt., OuterDia, max_dam, @avg elev 761.4",2.7693196361804233,5,thin_pipe,internal_surface,circumferential,90,0.7999999999999999
9,0.16708748713302912,0.8792890213335653,0.6776512656919538,"20ft Pup Jt., OuterDia, max_dam, @avg elev 761.4",2.824911520816278,5,thin_pipe,internal_surface,circumferential,90,0.8999999999999999
10,0.1687909434878303,0.879187426412154,0.6778852071052903,"20ft Pup Jt., OuterDia, max_dam, @avg elev 761.4",2.8831012161194693,5,thin_pipe,internal_surface,circumferential,90,0.9999999999999999
11,0.17055777273157027,0.8790808062831534,0.6781307200041832,"20ft Pup Jt., OuterDia, max_dam, @avg elev 761.4",2.9440823636722575,5,thin_pipe,internal_surface,circumferential,90,1.0999999999999999
12,0.17239210726605766,0.8789687648450418,0.678388716486881,"20ft Pup Jt., OuterDia, max_dam, @avg elev 761.4",3.008068543066247,5,thin_pipe,internal_surface,circumferential,90,1.2
13,0.1742966098654807,0.8788509783460832,0.6786599420526429,"20ft Pup Jt., OuterDia, max_dam, @avg elev 761.4",3.075230102546616,5,thin_pipe,internal_surface,circumferential,90,1.3
14,0.17627504333686142,0.8787270378724283,0.6789453383025106,"20ft Pup Jt., OuterDia, max_dam, @avg elev 761.4",3.145783931134813,5,thin_pipe,internal_surface,circumferential,90,1.4000000000000001
15,0.17833170508741858,0.8785964797205776,0.6792459730010001,"20ft Pup Jt., OuterDia, max_dam, @avg elev 761.4",3.219975641758407,5,thin_pipe,internal_surface,circumferential,90,1.5000000000000002
16,0.18047199245577739,0.8784587448183933,0.6795631335168522,"20ft Pup Jt., OuterDia, max_dam, @avg elev 761.4",3.2981020824025506,5,thin_pipe,internal_surface,circumferential,90,1.6000000000000003
17,0.1827017146393117,0.8783132169149896,0.6798982388836281,"20ft Pup Jt., OuterDia, max_dam, @avg elev 761.4",3.3804889659583375,5,thin_pipe,internal_surface,circumferential,90,1.7000000000000004
