,K_r,K_r_allowable,L_r,component,final_flaw_depth,final_flaw_length,flaw_geometry,flaw_location,flaw_orientation,flaw_theta,service_life
0,0.12980852752577948,0.8812258671141614,0.673191314022787,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.7,5,thin_pipe,internal_surface,circumferential,90,0
1,0.13056841161442767,0.8811917149221161,0.6732699558679169,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.7200935217887332,5,thin_pipe,internal_surface,circumferential,90,0.0
2,0.1313469631321838,0.8811564990465256,0.6733510470444548,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.7408030905773426,5,thin_pipe,internal_surface,circumferential,90,0.1
3,0.1321449982590221,0.881120165515542,0.6734347118327312,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.7621595277971618,5,thin_pipe,internal_surface,circumferential,90,0.2
4,0.13296338050290135,0.8810826567337259,0.6735210828570763,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.7841956922247104,5,thin_pipe,internal_surface,circumferential,90,0.30000000000000004
5,0.13380303904469373,0.8810439104891618,0.6736103033721268,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.8069470524267004,5,thin_pipe,internal_surface,circumferential,90,0.4
6,0.13466496498217517,0.8810038599457252,0.6737025272806281,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.8304516785258964,5,thin_pipe,internal_surface,circumferential,90,0.5
7,0.13555021680724408,0.880962433196421,0.6737979201619604,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.8547504903443146,5,thin_pipe,internal_surface,circumferential,90,0.6000000000000001
8,0.13645992649218477,0.880919552763217,0.673896660423864,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.879887534911421,5,thin_pipe,internal_surface,circumferential,90,0.7000000000000001
9,0.13739530626713375,0.8808751350356738,0.6739989405950996,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.9059102975152769,5,thin_pipe,internal_surface,circumferential,90,0.8
10,0.13835765618402449,0.8808290896393649,0.6741049687797815,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.9328700511733863,5,thin_pipe,internal_surface,circumferential,90,0.9
11,0.1393483725778344,0.8807813187235202,0.6742149702977104,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.9608222502339394,5,thin_pipe,internal_surface,circumferential,90,1.0
12,0.14036894184018303,0.8807317169222726,0.6743291877736106,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.9898265265827668,5,thin_pipe,internal_surface,circumferential,90,1.1
13,0.14142094907404493,0.8806801705717688,0.6744478829398812,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.01994711813773,5,thin_pipe,internal_surface,circumferential,90,1.2000000000000002
14,0.14250597666663584,0.8806265623392079,0.6745713259773636,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.0512501338425975,5,thin_pipe,internal_surface,circumferential,90,1.3
15,0.1436258070651924,0.8805707608571384,0.6746998193843199,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.08380957395502,5,thin_pipe,internal_surface,circumferential,90,1.4000000000000001
16,0.14478245311488291,0.8805126185099728,0.6748337030734027,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.1177085685520307,5,thin_pipe,internal_surface,circumferential,90,1.5
17,0.14597805600280675,0.8804519758210343,0.6749733442696525,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.153036760962978,5,thin_pipe,internal_surface,circumferential,90,1.6
18,0.14721493252596735,0.8803886583770767,0.6751191445923707,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.189892039997744,5,thin_pipe,internal_surface,circumferential,90,1.7000000000000002
19,0.148495641290985,0.8803224725723864,0.6752715498551235,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.22838294316807,5,thin_pipe,internal_surface,circumferential,90,1.8
20,0.14982298993869375,0.8802532041651304,0.6754310533900239,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.26862940557544,5,thin_pipe,internal_surface,circumferential,90,1.9000000000000001
21,0.15120005234511924,0.8801806161777138,0.675598200882552,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.3107638749127846,5,thin_pipe,internal_surface,circumferential,90,2.0
22,0.15263020073938968,0.8801044458221557,0.6757735974514555,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.354932972789454,5,thin_pipe,internal_surface,circumferential,90,2.1
23,0.1541165967092995,0.880024430461487,0.6759578478677502,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.4012823209289915,5,thin_pipe,internal_surface,circumferential,90,2.2
24,0.15566272672167494,0.8799402780945587,0.6761516245189976,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.4499735351872123,5,thin_pipe,internal_surface,circumferential,90,2.3000000000000003
25,0.15727296261930648,0.8798516344355886,0.6763557432148408,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.5012030578491324,5,thin_pipe,internal_surface,circumferential,90,2.4000000000000004
26,0.158952084564978,0.8797581056925614,0.6765711107354551,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.555188694175279,5,thin_pipe,internal_surface,circumferential,90,2.5
27,0.16070540713777406,0.8796592486317293,0.676798747709903,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.612175056979799,5,thin_pipe,internal_surface,circumferential,90,2.6
28,0.1625388520859923,0.8795545628301872,0.6770398064560372,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.6724376686501934,5,thin_pipe,internal_surface,circumferential,90,2.7
29,0.16445904721161328,0.8794434806336711,0.6772955941045582,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.7362882942104685,5,thin_pipe,internal_surface,circumferential,90,2.8000000000000003
30,0.16647331041659041,0.8793253628700632,0.6775675824694753,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.8040768591042227,5,thin_pipe,internal_surface,circumferential,90,2.9000000000000004
31,0.1685900186876045,0.8791994708955297,0.6778574724171318,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.8762068142828836,5,thin_pipe,internal_surface,circumferential,90,3.0
32,0.1708185837920881,0.8790649597655839,0.6781672095911153,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.9531381631293767,5,thin_pipe,internal_surface,circumferential,90,3.1
33,0.17316969770279525,0.8789208536803117,0.6784990409542446,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",3.035400416957618,5,thin_pipe,internal_surface,circumferential,90,3.2
34,0.1756555762188897,0.8787660186485406,0.6788555777344628,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",3.12360679201057,5,thin_pipe,internal_surface,circumferential,90,3.3000000000000003
35,0.17829031718355567,0.8785991243647241,0.6792398832104791,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",3.218474096326402,5,thin_pipe,internal_surface,circumferential,90,3.4000000000000004
36,0.1810903014334984,0.8784185983137668,0.6796555783940406,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",3.320846398034818,5,thin_pipe,internal_surface,circumferential,90,3.5
37,0.18407307817799046,0.8782211336464061,0.6801067310765445,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",3.431664717105899,5,thin_pipe,internal_surface,circumferential,90,3.6
38,0.18725588789368652,0.8780008422959605,0.6805976783475405,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",3.5519203401459527,5,thin_pipe,internal_surface,circumferential,90,3.7
39,0.1906617054133735,0.8777601798663628,0.68113402515736,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",3.682895110776554,5,thin_pipe,internal_surface,circumferential,90,3.8000000000000003
40,0.19431932419489442,0.8774959886834943,0.6817228087840804,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",3.8261934796805637,5,thin_pipe,internal_surface,circumferential,90,3.9000000000000004
41,0.19826324684867389,0.8772043934595601,0.6823726657990583,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",3.9837724777452035,5,thin_pipe,internal_surface,circumferential,90,4.0
42,0.202534879687073,0.876880608623974,0.6830942614545363,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",4.1580314778029015,5,thin_pipe,internal_surface,circumferential,90,4.1000000000000005
43,0.20718459707785586,0.8765186377873747,0.6839009594662792,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",4.351953362085943,5,thin_pipe,internal_surface,circumferential,90,4.2
